t_s,sigma_actual_rad,sigma_actual_deg,nom_r_m,nom_alt_m,nom_phi_rad,nom_lam_rad,nom_V_mps,nom_gamma_rad,nom_chi_rad,nom_gamma_deg,nom_chi_deg,rho_lo,rho_hi,q_lo,q_hi,alt_lo,alt_hi,safety_status,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width,heating_qdot_max_lo,heating_qdot_max_hi,heating_Q_max_lo,heating_Q_max_hi
2.75,0.0,0.0,6496120.2167325355,118020.21673253551,0.0031602670013539135,-3.930866001735802e-09,7502.492158243574,-0.09627857126505723,1.5708008875542694,-5.516355791037302,90.00026131226343,0.0,0.0,0.0,0.0,117870.21673253551,118170.21673253551,inside,,6495784.532600884,6496095.269142829,310.73654194455594,0.0032722786959967823,0.003623037142405261,0.0003507584464084788,-0.00017554431188533052,0.00017553382099355798,0.0003510781328788885,7482.712994727943,7522.725322670095,40.0123279421523,-0.09892409491060608,-0.09368484926723836,0.005239245643367724,1.5673110887998365,1.5742925115067767,0.0069814227069402435,0.0,0.0,0.0,0.0
3.0,0.0,0.0,6495939.913283299,117839.91328329872,0.003447659566000757,-5.241600879959398e-09,7502.719159192398,-0.09630446951986835,1.5708018000203468,-5.517839651734734,90.00031359271861,0.0,0.0,0.0,0.0,117689.91328329872,117989.91328329872,inside,,6495604.175080119,6495914.912151159,310.73707104008645,0.003559687169840894,0.003910445704466723,0.0003507585346258289,-0.00017554594256348274,0.00017553230401060093,0.00035107824657408364,7482.940068824413,7522.952397426348,40.012328601935224,-0.09894998435430499,-0.0937107386831248,0.005239245671180198,1.5673120840766341,1.574293507236516,0.006981423159881928,0.0,0.0,0.0,0.0
3.25,0.0,0.0,6495759.556026864,117659.55602686387,0.0037350680844536422,-6.814661846728304e-09,7502.946233618989,-0.09633035894960032,1.570802795523858,-5.519323006792376,90.0003706308683,0.0,0.0,0.0,0.0,117509.55602686387,117809.55602686387,inside,,6495423.763764056,6495734.501364199,310.73760014306754,0.003847111603492654,0.004197870226429243,0.00035075862293658866,-0.00017554785963936993,0.00017553050083903284,0.00035107836047840277,7483.1672163891935,7523.179545651172,40.012329261978266,-0.09897586496994967,-0.09373661927094495,0.005239245699004719,1.567313162405252,1.5742945860181468,0.006981423612894666,0.0,0.0,0.0,0.0
3.5,0.0,0.0,6495579.144975136,117479.14497513603,0.004022492562802319,-8.673945863211162e-09,7503.17338151402,-0.09635623955127208,1.5708038740792252,-5.520805856039427,90.00043242753881,0.0,0.0,0.0,0.0,117329.14497513603,117629.14497513603,inside,,6495243.298664608,6495554.036793862,310.7381292534992,0.0041345520030419995,0.0044853107143828525,0.00035075871134085303,-0.00017555008701829395,0.0001755283875736099,0.00035107847459190386,7483.394437412952,7523.406767335233,40.012329922280514,-0.09900173675455924,-0.09376249102771794,0.005239245726841299,1.5673143238001341,1.5742957478661124,0.006981424065978237,0.0,0.0,0.0,0.0
3.75,0.0,0.0,6495398.680140027,117298.68014002685,0.004309933007136751,-1.0843358175175696e-08,7503.400602868158,-0.09638211132190272,1.5708050357008925,-5.522288199305094,90.00049898355775,0.0,0.0,0.0,0.0,117148.68014002685,117448.68014002685,inside,,6495062.779793692,6495373.518452063,310.73865837138146,0.004422008374579072,0.004772767174417796,0.0003507587998387244,-0.00017555264861386332,0.0001755259403007815,0.0003510785889146448,7483.62173188635,7523.634062469192,40.01233058284197,-0.09902759970515297,-0.09378835395046305,0.005239245754689925,1.5673155682757458,1.5742969927948784,0.00698142451913264,0.0,0.0,0.0,0.0
4.0,0.0,0.0,6495218.161533452,117118.16153345164,0.0045973894235471074,-1.3346812335109875e-08,7503.627897672065,-0.09640797425851155,1.5708062804033256,-5.523770036418594,90.0005702997539,0.0,0.0,0.0,0.0,116968.16153345164,117268.16153345164,inside,,6494882.207163228,6495192.946350724,310.7391874967143,0.004709480724194214,0.005060239612624526,0.0003507588884303116,-0.00017555556834801566,0.00017552313509866814,0.0003510787034466838,7483.8490998000425,7523.861431043706,40.01233124366354,-0.09905345381875037,-0.09381420803619978,0.005239245782550597,1.5673168958465744,1.5742983208189327,0.006981424972358319,0.0,0.0,0.0,0.0
4.25,0.0,0.0,6495037.589167334,116937.58916733414,0.004884861818123756,-1.6208230224356154e-08,7503.855265916397,-0.09643382835811806,1.5708076082010116,-5.525251367209158,90.00064637695736,0.0,0.0,0.0,0.0,116787.58916733414,117087.58916733414,inside,,6494701.580785146,6495012.3205017755,310.7397166294977,0.004996969057977963,0.005347728035093692,0.0003507589771157291,-0.00017555887015103952,0.0001755199480370395,0.00035107881818807903,7484.076541144679,7524.088873049423,40.012331904743405,-0.09907929909237112,-0.09384005328194778,0.005239245810423343,1.5673183065271283,1.574299731952784,0.0069814254256557184,0.0,0.0,0.0,0.0
4.5,0.0,0.0,6494856.963053602,116756.9630536018,0.0051723501969572604,-1.9451542075131165e-08,7504.082707591802,-0.09645967361774192,1.5708090191084594,-5.526732191506025,90.0007272159994,0.0,0.0,0.0,0.0,116606.9630536018,116906.9630536018,inside,,6494520.90067138,6494831.640917149,310.7402457697317,0.005284473382021042,0.005635232447916138,0.00035075906589509577,-0.00017556257796159653,0.0001755163551772921,0.00035107893313888864,7484.304055910902,7524.316388476986,40.01233256608339,-0.09910513552303508,-0.09386588968472692,0.0052392458383081625,1.5673198003319384,1.5743012262109628,0.006981425879024394,0.0,0.0,0.0,0.0
4.75,0.0,0.0,6494676.2832041895,116576.2832041895,0.005459854566138371,-2.3100686492686195e-08,7504.310222688924,-0.096485510034403,1.5708105131401995,-5.528212509138447,90.00081281771257,0.0,0.0,0.0,0.0,116426.2832041895,116726.2832041895,inside,,6494340.16683387,6494650.907608787,310.74077491648495,0.005571993702414355,0.005922752857182895,0.00035075915476853996,-0.00017556671572674363,0.00017551233257242734,0.000351079048299171,7484.531644089348,7524.54397731703,40.012333227681665,-0.09913096310776233,-0.09389171724155726,0.0052392458662050695,1.5673213772755565,1.5743028036080213,0.006981426332464791,0.0,0.0,0.0,0.0
5.0,0.0,0.0,6494495.549631036,116395.54963103589,0.0057473749317580175,-2.7179610477480834e-08,7504.537811198397,-0.09651133760512136,1.5708120903107843,-5.529692319935684,90.00090318293066,0.0,0.0,0.0,0.0,116245.54963103589,116545.54963103589,inside,,6494159.379284561,6494470.120588632,310.7413040716201,0.005859530025248983,0.006210289268985174,0.0003507592437361909,-0.00017557130740195528,0.00017550785626702908,0.00035107916366898436,7484.759305670646,7524.771639560187,40.01233388954097,-0.09915678184357309,-0.09391753594945905,0.005239245894114036,1.5673230373725566,1.5743044641585338,0.0069814267859771295,0.0,0.0,0.0,0.0
5.25,0.0,0.0,6494314.762346088,116214.76234608795,0.006034911299907309,-3.171226944736983e-08,7504.765473110853,-0.09653715632691723,1.5708137506347877,-5.53117162372701,90.00099831248868,0.0,0.0,0.0,0.0,116064.76234608795,116364.76234608795,inside,,6493978.538035405,6494289.279868638,310.7418332332745,0.006147082356616175,0.006497841689414365,0.00035075933279819,-0.0001755763769511456,0.00017550290229724166,0.00035107927924838724,7484.98704064542,7524.99937519708,40.01233455165948,-0.09918259172748779,-0.09394334580545269,0.0052392459220351045,1.567324780637534,1.5743062078770957,0.006981427239561633,0.0,0.0,0.0,0.0
5.5,0.0,0.0,6494133.921361296,116033.92136129644,0.006322463676677519,-3.672262725973933e-08,7504.993208416915,-0.09656296619681105,1.570815494126805,-5.5326504203417075,90.00109820722288,0.0,0.0,0.0,0.0,115883.92136129644,116183.92136129644,inside,,6493797.643098359,6494108.385460762,310.74236240331084,0.006434650702607342,0.0067854101245620226,0.00035075942195468036,-0.00017558194834669041,0.00017549744669074775,0.00035107939503743816,7485.214849004288,7525.227184218325,40.01233521403719,-0.0992083927565271,-0.09396914680655884,0.00523924594996826,1.567326607085106,1.5743080347783247,0.006981427693218745,0.0,0.0,0.0,0.0
5.75,0.0,0.0,6493953.026688619,115853.02668861859,0.006610032068160087,-4.2234656233656365e-08,7505.2210171072,-0.09658876721182345,1.570817320801454,-5.534128709609072,90.0012028679708,0.0,0.0,0.0,0.0,115703.02668861859,116003.02668861859,inside,,6493616.694485386,6493927.437376966,310.7428915798664,0.006722235069314052,0.007072994580519864,0.000350759511205812,-0.00017558804556944965,0.00017549146546674596,0.0003510795110361956,7485.442730737861,7525.455066614535,40.012335876674115,-0.0992341849277118,-0.09399493894979828,0.0052392459779135175,1.5673285167299114,1.5743099448768594,0.006981428146948021,0.0,0.0,0.0,0.0
6.0,0.0,0.0,6493772.078340017,115672.07834001724,0.006897616480446607,-4.8272337172159296e-08,7505.44889917232,-0.09661455936897524,1.5708192306733735,-5.535606491358408,90.00131229557121,0.0,0.0,0.0,0.0,115522.07834001724,115822.07834001724,inside,,6493435.692208454,6493746.435629218,310.74342076387256,0.007009835462828022,0.007360595063379764,0.000350759600551742,-0.00017559469260878952,0.0001754849346359288,0.0003510796272447183,7485.670685836743,7525.6830223763145,40.01233653957115,-0.09925996823806289,-0.09402072223219202,0.005239246005870876,1.567330509586611,1.574311938187361,0.006981428600749906,0.0,0.0,0.0,0.0
6.25,0.0,0.0,6493591.076327461,115491.07632746082,0.007185216919628822,-5.485965938449779e-08,7505.676854602879,-0.09664034266528741,1.5708212237572243,-5.53708376541903,90.00142649086408,0.0,0.0,0.0,0.0,115341.07632746082,115641.07632746082,inside,,6493254.636279539,6493565.380229494,310.743949954398,0.007297451889241115,0.007648211579233748,0.0003507596899926333,-0.00017560191346260474,0.0001754778302004602,0.00035107974366306496,7485.898714291533,7525.911051494261,40.012337202728304,-0.0992857426846016,-0.09404649665076124,0.00523924603384035,1.5673325856698874,1.5743140147245118,0.0069814290546243996,0.0,0.0,0.0,0.0
6.5,0.0,0.0,6493410.020662925,115310.0206629252,0.007472833391798623,-6.202062070832227e-08,7505.904883389475,-0.09666611709778117,1.570823300067689,-5.538560531620267,90.00154545469066,0.0,0.0,0.0,0.0,115160.0206629252,115460.0206629252,inside,,6493073.526710621,6493384.271189774,310.7444791533053,0.007585084354645329,0.007935844134173982,0.00035075977952865253,-0.00017560973213734082,0.00017547012815395338,0.00035107986029129417,7486.126816092823,7526.139153958967,40.01233786614375,-0.09931150826434927,-0.09407226220252733,0.005239246061821939,1.5673347449944441,1.5743161745030165,0.00698142950857239,0.0,0.0,0.0,0.0
6.75,0.0,0.0,6493228.91135839,115128.91135839,0.007760465903048035,-6.977922753195053e-08,7506.132985522701,-0.09669188266347788,1.5708254596194715,-5.540036789791456,90.00166918789344,0.0,0.0,0.0,0.0,114978.91135839,115278.91135839,inside,,6492892.363513687,6493203.1085220445,310.74500835780054,0.007872732865132797,0.008223492734292771,0.000350759869159974,-0.00017561817264801622,0.00017546180448144884,0.00035107997712946503,7486.354991231199,7526.3673297610185,40.01233852981932,-0.0993372649743275,-0.09409801888451186,0.005239246089815644,1.5673369875750074,1.5743184175376006,0.006981429962593211,0.0,0.0,0.0,0.0
7.0,0.0,0.0,6493047.748425841,114947.74842584133,0.008048114459469215,-7.815949481658398e-08,7506.361160993143,-0.09671763935939913,1.570827702427298,-5.541512539761945,90.00179769131616,0.0,0.0,0.0,0.0,114797.74842584133,115097.74842584133,inside,,6492711.146700727,6493021.8922382975,310.7455375706777,0.008160397426795772,0.008511157385682554,0.0003507599588867816,-0.0001756272590182448,0.00017545283515939155,0.0003510800941776363,7486.58323969724,7526.595578890995,40.012339193755,-0.09936301281155806,-0.09412376669373658,0.005239246117821478,1.5673393134263247,1.5743207438430125,0.0069814304166877506,0.0,0.0,0.0,0.0
7.25,0.0,0.0,6492866.531877272,114766.53187727183,0.008335779067154445,-8.718544611872891e-08,7506.58940979138,-0.09674338718256667,1.5708300285059165,-5.542987781361094,90.00193096580381,0.0,0.0,0.0,0.0,114616.53187727183,114916.53187727183,inside,,6492529.876283741,6492840.622350531,310.7460667900741,0.00844807804572663,0.008798838094435891,0.0003507600487092609,-0.00017563701528025807,0.00017544319615560904,0.0003510802114358671,7486.811561481519,7526.82390133947,40.01233985795079,-0.09938875177306288,-0.09414950562722343,0.005239246145839441,1.5673417225631656,1.5743231534340212,0.006981430870855565,0.0,0.0,0.0,0.0
7.5,0.0,0.0,6492685.261724679,114585.2617246788,0.008623459732196127,-9.68811136124396e-08,7506.817731907984,-0.09676912613000246,1.570832437870096,-5.544462514418274,90.00206901220261,0.0,0.0,0.0,0.0,114435.2617246788,114735.2617246788,inside,,6492348.552274732,6492659.298870747,310.74659601505846,0.008735774728017856,0.009086534866645459,0.00035076013862760276,-0.0001756474654749274,0.00017543286342928892,0.0003510803289042163,7487.039956574603,7527.052297097009,40.01234052240579,-0.09941448185586413,-0.0941752356819946,0.005239246173869533,1.5673442150003212,1.574325646325418,0.006981431325096876,0.0,0.0,0.0,0.0
7.75,0.0,0.0,6492503.937980066,114403.93798006605,0.008911156460686773,-1.0727053811157489e-07,7507.046127333523,-0.09679485619872864,1.570834930534628,-5.545936738762866,90.00221183136004,0.0,0.0,0.0,0.0,114253.93798006605,114553.93798006605,inside,,6492167.174685708,6492477.921810958,310.74712524935603,0.009023487479762045,0.009374247708404053,0.0003507602286420084,-0.00017565863365178662,0.00017542181293095653,0.00035108044658274315,7487.268424967052,7527.280766154172,40.01234118712,-0.09944020305698414,-0.09420095685507235,0.005239246201911796,1.5673467907526042,1.5743282225320168,0.006981431779412572,0.0,0.0,0.0,0.0
8.0,0.0,0.0,6492322.560655444,114222.56065544393,0.009198869258719003,-1.1837776909226003e-07,7507.274596058558,-0.09682057738576756,1.5708375065143259,-5.547410454224263,90.00235942412483,0.0,0.0,0.0,0.0,114072.56065544393,114372.56065544393,inside,,6491985.743528687,6492296.491183177,310.74765448924154,0.009311216307051886,0.009661976625804567,0.0003507603187526808,-0.0001756705438690541,0.00017541002060245272,0.0003510805644715068,7487.496966649421,7527.509308501516,40.01234185209523,-0.09946591537344544,-0.09422666914347926,0.005239246229966188,1.5673494498348495,1.5743308820686517,0.0069814322338022095,0.0,0.0,0.0,0.0
8.25,0.0,0.0,6492141.1297628265,114041.12976282649,0.009486598132385537,-1.3022686471517035e-07,7507.503138073642,-0.09684628968814173,1.570840165824024,-5.5488836606318666,90.00251179134696,0.0,0.0,0.0,0.0,113891.12976282649,114191.12976282649,inside,,6491804.258815689,6492115.006999426,310.74818373657763,0.009598961215980169,0.00994972162494,0.0003507604089598316,-0.0001756832201936553,0.00017539746237691124,0.0003510806825705665,7487.725581612257,7527.737924129586,40.01234251732876,-0.09949161880227075,-0.09425237254423802,0.005239246258032737,1.5673521922619138,1.5743336249501798,0.006981432688266009,0.0,0.0,0.0,0.0
8.5,0.0,0.0,6491959.645314236,113859.64531423617,0.009774343087779188,-1.4284189184789243e-07,7507.731753369323,-0.09687199310287385,1.5708429084785793,-5.550356357815092,90.00266893387763,0.0,0.0,0.0,0.0,113709.64531423617,114009.64531423617,inside,,6491622.720558741,6491933.469271732,310.748712990433,0.009886722212639766,0.010237482711903445,0.0003507604992636793,-0.00017569668670124497,0.00017538411417873667,0.0003510808008799816,7487.954269846102,7527.966613028925,40.012343182823315,-0.09951731334048297,-0.09427806705437153,0.005239246286111443,1.567355018048675,1.5743364511914797,0.006981433142804638,0.0,0.0,0.0,0.0
8.75,0.0,0.0,6491778.107321699,113678.10732169915,0.010062104130992856,-1.5624692608729882e-07,7507.960441936143,-0.09689768762698685,1.5708457344928701,-5.551828545603364,90.00283085256935,0.0,0.0,0.0,0.0,113528.10732169915,113828.10732169915,inside,,6491441.1287698755,6491751.878012126,310.7492422508076,0.01017449930312363,0.010525259892788075,0.0003507605896644443,-0.0001757109674762298,0.00017536995192358174,0.0003510809193998115,7488.18303134149,7528.195375190067,40.012343848577075,-0.0995429989851052,-0.09430375267090288,0.00523924631420232,1.5673579272100338,1.5743393608074514,0.006981433597417652,0.0,0.0,0.0,0.0
9.0,0.0,0.0,6491596.515797248,113496.51579724811,0.010349881268119521,-1.7046605178200055e-07,7508.189203764637,-0.09692337325750382,1.5708486438817968,-5.553300223826119,90.0029975482758,0.0,0.0,0.0,0.0,113346.51579724811,113646.51579724811,inside,,6491259.483461131,6491570.23323265,310.74977151863277,0.01046229249352479,0.010813053173687151,0.00035076068016236077,-0.0001757260866117907,0.00017535495151832503,0.00035108103813011576,7488.411866088952,7528.424210603543,40.01234451459095,-0.09956867573316074,-0.09432942939085537,0.0052392463423053676,1.5673609197609117,1.5743423538130172,0.006981434052105495,0.0,0.0,0.0,0.0
9.25,0.0,0.0,6491414.870752921,113314.87075292133,0.01063767450525224,-1.855233620547491e-07,7508.418038845332,-0.09694904999144804,1.5708516366602816,-5.554771392312802,90.003169021852,0.0,0.0,0.0,0.0,113164.87075292133,113464.87075292133,inside,,6491077.7846445525,6491388.5349453455,310.7503007929772,0.010750101789936345,0.011100862560694005,0.0003507607707576594,-0.00017574206820990514,0.00017533908886104856,0.00035108115707095373,7488.640774079007,7528.653119259872,40.01234518086494,-0.09959434358167306,-0.09435509721125247,0.005239246370420586,1.567363995716253,1.5743454302231215,0.006981434506868389,0.0,0.0,0.0,0.0
9.5,0.0,0.0,6491233.172200764,113133.1722007636,0.010925483848484139,-2.014429588249162e-07,7508.646947168752,-0.09697471782584302,1.5708547128432684,-5.556242050892876,90.00334527415416,0.0,0.0,0.0,0.0,112983.1722007636,113283.1722007636,inside,,6490896.032332189,6491206.783162263,310.7508300738409,0.011037927198451454,0.011388688059902037,0.00035076086145058305,-0.00017575893638136988,0.00017532233984101522,0.0003510812762223851,7488.869755302174,7528.882101149571,40.01234584739723,-0.09962000252766587,-0.09438075612911787,0.005239246398548003,1.5673671550910233,1.5743485900527296,0.006981434961706334,0.0,0.0,0.0,0.0
9.75,0.0,0.0,6491051.420152825,112951.4201528253,0.0112133093039084,-2.1824895283085956e-07,7508.875928725412,-0.0970003767577124,1.570857872445723,-5.557712199395805,90.00352630603973,0.0,0.0,0.0,0.0,112801.4201528253,113101.4201528253,inside,,6490714.226536098,6491024.97789546,310.7513593621552,0.01132576872516333,0.011676529677404712,0.00035076095224138154,-0.00017577671524582317,0.0001753046803386464,0.0003510813955844696,7489.098809748959,7529.11115626315,40.01234651419145,-0.09964565256816299,-0.0944064061414754,0.005239246426687591,1.5673703979002098,1.5743518333168298,0.0069814354166199966,0.0,0.0,0.0,0.0
10.0,0.0,0.0,6490869.614621162,112769.61462116241,0.011501150877618264,-2.359654636524301e-07,7509.104983505823,-0.09702602678408007,1.5708611154826329,-5.559181837651072,90.00371211836747,0.0,0.0,0.0,0.0,112619.61462116241,112919.61462116241,inside,,6490532.367268342,6490843.119156998,310.7518886560574,0.011613626376165236,0.011964387419295543,0.0003507610431303064,-0.00017579542893176732,0.00017528608622549956,0.0003510815151572669,7489.327937409868,7529.340284591113,40.01234718124488,-0.09967129370018851,-0.09443204724534912,0.005239246454839391,1.5673737241588221,1.574355160030431,0.006981435871608932,0.0,0.0,0.0,0.0
10.25,0.0,0.0,6490687.7556178365,112587.75561783649,0.011789008575707026,-2.546166197334291e-07,7509.334111500487,-0.09705166790197006,1.5708644419690079,-5.560650965488166,90.00390271199738,0.0,0.0,0.0,0.0,112437.75561783649,112737.75561783649,inside,,6490350.454540986,6490661.206958943,310.7524179574102,0.011901500157550482,0.012252261291668098,0.0003507611341176161,-0.00017581510157659125,0.00017526653336424558,0.00035108163494083683,7489.557138275399,7529.569486123956,40.01234784855751,-0.09969692592076668,-0.0944576794377633,0.005239246483003376,1.5673771338818918,1.5743585702085656,0.006981436326673807,0.0,0.0,0.0,0.0
10.5,0.0,0.0,6490505.843154916,112405.84315491561,0.012076882404268015,-2.742265584042071e-07,7509.5633126999,-0.09707730010840664,1.570867851919879,-5.56211958273659,90.00409808779065,0.0,0.0,0.0,0.0,112255.84315491561,112555.84315491561,inside,,6490168.488366105,6490479.24131337,310.7529472652823,0.012189390075412407,0.012540151300615988,0.00035076122520358126,-0.00017583575732659298,0.00017524599760864636,0.00035108175493523937,7489.786412336038,7529.798760852169,40.01234851613117,-0.09972254922692192,-0.09448330271574235,0.005239246511179574,1.5673806270844715,1.5743620638662859,0.0069814367818143985,0.0,0.0,0.0,0.0
10.75,0.0,0.0,6490323.877244473,112223.87724447343,0.012364772369394605,-2.948194259040208e-07,7509.792587094554,-0.09710292340041422,1.5708713453503,-5.563587689225855,90.00429824660979,0.0,0.0,0.0,0.0,112073.87724447343,112373.87724447343,inside,,6489986.468755779,6490297.2222323585,310.7534765796736,0.012477296135844387,0.012828057452232857,0.00035076131638847076,-0.0001758574203370021,0.0001752244548035322,0.0003510818751405343,7490.015759582272,7530.028108766237,40.01234918396494,-0.09974816361567888,-0.0945089170763109,0.005239246539367984,1.5673842037816366,1.574365641018668,0.006981437237031374,0.0,0.0,0.0,0.0
11.0,0.0,0.0,6490141.857898589,112041.85789858922,0.012652678477180192,-3.1641937740372384e-07,7510.021934674932,-0.09712853777501745,1.570874922275346,-5.565055284785488,90.00450318931856,0.0,0.0,0.0,0.0,111891.85789858922,112191.85789858922,inside,,6489804.395722093,6490115.149727994,310.75400590058416,0.012765218344939815,0.01311597975261238,0.0003507614076725656,-0.00017588011477200248,0.0001752018807847793,0.0003510819955567818,7490.245180004578,7530.257529856636,40.01234985205792,-0.09977376908406238,-0.09453452251649377,0.005239246567568606,1.567387863988484,1.5743693016808085,0.00698143769232451,0.0,0.0,0.0,0.0
11.25,0.0,0.0,6489959.785129348,111859.78512934782,0.012940600733718203,-3.390505770282793e-07,7510.251355431513,-0.09715414322924117,1.570878582710114,-5.566522369245022,90.00471291678194,0.0,0.0,0.0,0.0,111709.78512934782,112009.78512934782,inside,,6489622.269277138,6489933.023812366,310.754535228014,0.01305315670879211,0.013403918207848258,0.0003507614990561486,-0.00017590386480475473,0.00017517825137928716,0.0003510821161840419,7490.474673593429,7530.48702411384,40.01235052041102,-0.09979936562909744,-0.094560119033316,0.005239246595781441,1.5673916077201326,1.574373045867827,0.006981438147694252,0.0,0.0,0.0,0.0
11.5,0.0,0.0,6489777.658948841,111677.65894884057,0.013228539145102077,-3.627371978792864e-07,7510.480849354767,-0.09717973976011036,1.5708823266697227,-5.567988942434003,90.00492742986619,0.0,0.0,0.0,0.0,111527.65894884057,111827.65894884057,inside,,6489440.08943301,6489750.844497572,310.7550645619631,0.013341111233494695,0.013691872824034204,0.00035076159053950944,-0.0001759286946174187,0.00017515354240495607,0.0003510822370223748,7490.704240339287,7530.716591528312,40.01235118902514,-0.09982495324780928,-0.09458570662380276,0.005239246624006516,1.5673954349917232,1.574376873594864,0.0069814386031408215,0.0,0.0,0.0,0.0
11.75,0.0,0.0,6489595.479369164,111495.47936916444,0.013516493717425268,-3.875034220575213e-07,7510.7104164351595,-0.09720532736465026,1.5708861541693135,-5.569455004181989,90.00514672943883,0.0,0.0,0.0,0.0,111345.47936916444,111645.47936916444,inside,,6489257.856201813,6489568.611795715,310.75559390243143,0.013629081925141,0.013979843607263946,0.00035076168212294645,-0.00017595462840117629,0.00017512772967066435,0.00035108235807184064,7490.933880232612,7530.94623209051,40.012351857898466,-0.09985053193722329,-0.09461128528497947,0.0052392466522438175,1.5673993458184183,1.5743807848770826,0.006981439058664218,0.0,0.0,0.0,0.0
12.0,0.0,0.0,6489413.246402422,111313.24640242197,0.013804464456781232,-4.133734406856833e-07,7510.940056663148,-0.09723090603988627,1.5708900652240492,-5.570920554318548,90.00537081636863,0.0,0.0,0.0,0.0,111163.24640242197,111463.24640242197,inside,,6489075.5695956545,6489386.325718904,310.75612324941903,0.013917068789824452,0.014267830563631213,0.0003507617738067615,-0.00017598169035625387,0.00017510078897624596,0.00035108247933249986,7491.163593263856,7531.175945790888,40.01235252703282,-0.09987610169436509,-0.09463685501387173,0.005239246680493359,1.5674033402154033,1.5743847797296677,0.0069814395142644425,0.0,0.0,0.0,0.0
12.25,0.0,0.0,6489230.960060722,111130.9600607222,0.014092451369263424,-4.403714539309e-07,7511.169770029186,-0.09725647578284397,1.5708940598491143,-5.572385592673259,90.0055996915256,0.0,0.0,0.0,0.0,110980.9600607222,111280.9600607222,inside,,6488893.229626651,6489203.986279253,310.7566526019946,0.014205071833638474,0.014555833699229739,0.0003507618655912651,-0.00017600990469194503,0.00017507269611246766,0.0003510826008044127,7491.393379423464,7531.40573261989,40.012353196426375,-0.09990166251626045,-0.0946624158075053,0.005239246708755155,1.5674074181978839,1.5743888581678263,0.006981439969942382,0.0,0.0,0.0,0.0
12.5,0.0,0.0,6489048.620356179,110948.62035617884,0.014380454460965293,-4.685216710273737e-07,7511.399556523718,-0.09728203659054914,1.5708981380597158,-5.57385011907571,90.00583335578104,0.0,0.0,0.0,0.0,110798.62035617884,111098.62035617884,inside,,6488710.83630692,6489021.593488881,310.7571819610894,0.01449309106267647,0.014843853020153243,0.000350761957476773,-0.00017603929562663319,0.0001750434268610065,0.00035108272248763966,7491.623238701875,7531.635592567955,40.01235386608005,-0.09992721439993536,-0.09468796766290617,0.005239246737029191,1.5674115797810892,1.5743930202067866,0.006981440425697372,0.0,0.0,0.0,0.0
12.75,0.0,0.0,6488866.227300913,110766.22730091307,0.014668473737980268,-4.978483102990426e-07,7511.629416137184,-0.09730758846002778,1.5709022998710822,-5.575314133355506,90.00607181000746,0.0,0.0,0.0,0.0,110616.22730091307,110916.22730091307,inside,,6488528.389648589,6488839.147359917,310.75771132763475,0.014781126483031821,0.015131888532495428,0.0003507620494636061,-0.00017606988738781427,0.00017501295699442703,0.0003510828443822413,7491.853171089524,7531.865525625518,40.012354535993836,-0.09995275734241599,-0.09471351057710051,0.005239246765315481,1.5674158249802697,1.5743972658617997,0.006981440881530077,0.0,0.0,0.0,0.0
13.0,0.0,0.0,6488683.78090705,110583.78090704978,0.014956509206401764,-5.283755991822555e-07,7511.859348860016,-0.09733313138830606,1.5709065452984643,-5.576777635342256,90.00631505507867,0.0,0.0,0.0,0.0,110433.78090704978,110733.78090704978,inside,,6488345.88966379,6488656.64790449,310.75824069976807,0.015069178100797886,0.01541994024234998,0.00035076214155209395,-0.0001761017042121194,0.00017498126227615874,0.00035108296648827815,7492.083176576834,7532.095531783003,40.01235520616865,-0.09997829134072872,-0.0947390445471147,0.005239246793614025,1.5674201538106975,1.5744015951481385,0.006981441337440941,0.0,0.0,0.0,0.0
13.25,0.0,0.0,6488501.281186722,110401.28118672222,0.01524456087232316,-5.601277742484614e-07,7512.089354682642,-0.09735866537241034,1.5709108743571347,-5.578240624865585,90.00656309186977,0.0,0.0,0.0,0.0,110251.28118672222,110551.28118672222,inside,,6488163.336364662,6488474.09513474,310.7587700774893,0.01535724592206799,0.015708008155810554,0.0003507622337425645,-0.00017613477034533756,0.0001749483184604733,0.0003510830888058109,7492.3132551542285,7532.325611030832,40.01235587660358,-0.10000381639190012,-0.09476456956997525,0.0052392468219248645,1.5674245662876678,1.574406008081097,0.006981441793429299,0.0,0.0,0.0,0.0
13.5,0.0,0.0,6488318.728152067,110218.7281520674,0.015532628741837811,-5.931290812269126e-07,7512.3194335954795,-0.09738419040936719,1.570915287062388,-5.579703101755128,90.006815921257,0.0,0.0,0.0,0.0,110068.7281520674,110368.7281520674,inside,,6487980.729763347,6488291.489062808,310.7592994617298,0.015645329952935414,0.01599609227897078,0.00035076232603536636,-0.00017616911004243835,0.0001749141012924618,0.0003510832113349002,7492.5434068121185,7532.555763359416,40.01235654729771,-0.10002933249295692,-0.09479008564270898,0.0052392468502479445,1.5674290624264964,1.5744105046759926,0.006981442249496261,0.0,0.0,0.0,0.0
