step,t_s,guidance_updated,trajectory_id,guidance_cycle_index,sigma_cmd_rad,sigma_target_rad,sigma_actual_rad,roll_rate_rad_s,roll_accel_rad_s2,tau_roll_cmd_Nm,tau_roll_capacity_Nm,requested_duty,fired_this_step,num_internal_steps,num_fired_internal_steps,roll_pos_backlog_s,roll_neg_backlog_s,roll_pos_is_on,roll_neg_is_on,active_thrusters,torque_z_from_rcs,force_x_from_rcs,force_y_from_rcs,force_z_from_rcs,r_m,phi_rad,lam_rad,V_mps,gamma_rad,chi_rad,alt_m,rho_kgm3,q_pa,T_K,p_Pa,drag_mag_N,lift_mag_N,lift_vertical_plane_N,lift_lateral_left_N,gravity_mps2,range_to_go_m,great_circle_range_m,great_circle_angle_rad,target_course_chi_rad,target_azimuth_north_rad,heading_error_rad,heading_offset_psi_rad,north_error_m,east_error_m,along_track_error_m,cross_track_error_m,interval_active,interval_failed,interval_failure_time_s,interval_failure_reason,interval_failure_kind,nominal_continued_after_interval_failure,last_valid_interval_available,last_valid_interval_time_s,interval_step_failure_kind,interval_step_failure_reason,interval_step_heat_violation,interval_step_numerical_failure,interval_step_recentered,interval_step_recenter_reason,interval_step_split,interval_step_split_reason,interval_step_split_depth,interval_sigma_lo,interval_sigma_hi,interval_rho_lo,interval_rho_hi,interval_q_lo,interval_q_hi,interval_alt_lo,interval_alt_hi,width_r_m,width_phi_rad,width_lam_rad,width_V_mps,width_gamma_rad,width_chi_rad,dx_width_r,dx_width_phi,dx_width_lam,dx_width_V,dx_width_gamma,dx_width_chi,heating_qdot_max_lo,heating_qdot_max_hi,heating_qdot_mean_lo,heating_qdot_mean_hi,heating_Q_max_lo,heating_Q_max_hi,nominal_heat_qdot_max_lo,nominal_heat_qdot_max_hi,nominal_heat_Q_max_lo,nominal_heat_Q_max_hi,nominal_heat_violation,nominal_heat_violation_reason,guidance_selected_candidate_index,guidance_any_feasible_candidate,guidance_selected_candidate_heat_feasible,guidance_selected_interval_screen_used,guidance_selected_interval_failure_kind,guidance_chosen_sigma_cmd_deg,guidance_chosen_sigma_mag_deg,guidance_heading_deadband_deg,guidance_current_altitude_rate_mps,guidance_selected_geometry_cost,guidance_selected_heat_penalty,guidance_selected_total_cost,guidance_selected_failure_reason,guidance_selected_violation_amount,guidance_selected_first_violation_step,guidance_selected_first_violation_time_s,guidance_selected_max_heating_rate_lo,guidance_selected_max_heating_rate_hi,guidance_selected_max_heat_load_lo,guidance_selected_max_heat_load_hi,guidance_candidate_count,guidance_candidate_sigma_deg_json,guidance_candidate_cost_json,guidance_candidate_heat_flag_json,guidance_candidate_failure_reason_json,safety_status,safety_checks,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width
602,150.5,False,traj_000,600,1.2217304763960306,1.2217304763960306,1.1996106395128758,0.022774894670133754,0.07971213134546819,192.3886862042616,5693.72366753344,0.03378960719525149,1,50,14,0.003210012683548892,0.027034197063218177,0,0,"POD0_RPOS,POD1_RPOS,POD2_RPOS,POD3_RPOS",1594.2426269093637,-3.183231456205249e-14,-3.6607202439540366e-14,0.0,6407431.361054769,0.1206515266401636,0.01319735035311,975.2985337204639,-0.2466603607954509,1.0143817543108384,29331.361054768786,0.020405846028016473,9705.094136805992,225.8470905971008,1322.9127303948785,219142.93943109462,53356.541774527395,19353.518243951134,-49722.85069983355,9.708885274830179,1796902.0970236976,1796902.0970236976,0.2817299974951314,0.5455226826296975,1.025273644165199,-0.46885907168114094,-0.46885907168114094,932349.5703647512,1536092.9089507659,1602988.3624802695,-811963.9499639046,1,0,,,,0,1,150.5,none,,0,0,0,,0,,0,1.1996106395128758,1.1996106395128758,0.01765580266143179,0.023746610950844238,5245.098971122842,15800.495545866708,28359.292027552612,30262.718535595573,1943.7554905666038,0.0011818908338068201,0.0009336732839375934,389.9555422487707,0.07494410827974768,0.09946838157327054,161.31593009362277,5.870896714604822e-05,4.4658947010615446e-05,28.728336096601435,0.008041099050851423,0.01006995081518361,4872.111353208903,40585.58256747814,6264.143168411447,24351.349540486885,90495422.1226604,215861671.69776958,10610.092341155882,22735.912159619744,95478876.16242671,204597591.77662888,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-237.62081278808608,35.16297331425963,0.0,35.16297331425963,,0.0,-1,,4529.279539974954,40698.2979332186,90492942.38409527,216049000.07059458,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.91358757354771, 36.0543307138722, 35.864633437101766, 35.689671943329174, 35.53081471843782, 35.38932918847188, 35.266370956899934, 35.16297331425963]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406378.819786177,6408322.575276744,1943.7554905666038,0.12008157141521617,0.12126346224902299,0.0011818908338068201,0.012757984397277865,0.013691657681215458,0.0009336732839375934,760.8233681829591,1150.7789104317299,389.9555422487707,-0.2855723075123726,-0.21062819923262494,0.07494410827974768,0.9546867455384279,1.0541551271116985,0.09946838157327054
603,150.75,False,traj_000,600,1.2217304763960306,1.2217304763960306,1.2053043631804083,0.022774894670133754,0.0,85.85911638470319,5693.72366753344,0.015079607195250125,0,50,0,0.008476714482361527,0.027034197063218177,0,0,,0.0,0.0,0.0,0.0,6407371.827182141,0.12068286183970518,0.013216982498466461,969.4457999328175,-0.2484531923379048,1.012833114600016,29271.827182141133,0.020594152105002803,9677.451138353219,225.78809998639042,1334.7718996828955,218518.75507489595,53204.56645301815,19015.78057846767,-49690.30066768762,9.709065695208507,1796692.137214145,1796692.137214145,0.2816970786306494,0.5454626998214231,1.0253336269734734,-0.46737041477859287,-0.46737041477859287,932148.4994949737,1535969.3391524456,1604007.8786798378,-809482.15610978,1,0,,,,0,1,150.75,none,,0,0,0,,0,,0,1.2053043631804083,1.2053043631804083,0.01776452139037877,0.024045269848929827,5141.516122828991,15921.480460001972,28278.819786177017,30222.57527674362,1985.0338567355648,0.001196831609243984,0.0009450683810499922,397.29142999618387,0.0770069338649596,0.10207351180975566,165.1134646754746,5.976310174861785e-05,4.5580388449595834e-05,29.34355098965232,0.008251302340847843,0.01042052094594002,4699.562528339667,40542.719490744086,6042.294679293857,24325.631694446456,90496597.01329248,215871807.37764227,10468.192622755927,22431.841334476987,95481493.2105824,204603199.7369625,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-237.62081278808608,35.16297331425963,0.0,35.16297331425963,,0.0,-1,,4529.279539974954,40698.2979332186,90492942.38409527,216049000.07059458,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.91358757354771, 36.0543307138722, 35.864633437101766, 35.689671943329174, 35.53081471843782, 35.38932918847188, 35.266370956899934, 35.16297331425963]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406297.774274916,6408282.808131652,1985.0338567355648,0.12010481405994668,0.12130164566919066,0.001196831609243984,0.012772153992593464,0.013717222373643456,0.0009450683810499922,750.7568680531721,1148.048298049356,397.29142999618387,-0.288405847919063,-0.21139891405410338,0.0770069338649596,0.9513899375902702,1.053463449400026,0.10207351180975566
604,151.0,True,traj_000,604,1.2217304763960306,1.2217304763960306,1.2109980868479409,0.022774894670133754,0.0,40.30932704444308,5693.72366753344,0.007079607195251426,0,50,0,0.010886616281174289,0.027034197063218177,0,0,,0.0,0.0,0.0,0.0,6407312.2293036645,0.12071396515177592,0.01323653679111188,963.6156545356517,-0.2502664997878855,1.011275462244463,29212.229303664528,0.02078445466192579,9649.755996822592,225.72904485590388,1346.753671043499,217893.39331771684,53052.304459965846,18678.941810901422,-49655.252907802926,9.709246314597054,1796483.3728625367,1796483.3728625367,0.28166434719783895,0.5454032582792647,1.0253930685156318,-0.46587220396519835,-0.46587220396519835,931948.898264591,1535846.2683468587,1605032.3365818525,-806984.3291527757,1,0,,,,0,1,151.0,none,,0,0,0,,0,,0,1.2109980868479409,1.2109980868479409,0.017872885914237607,0.024349977166549908,5036.899844888829,16046.816294999067,28197.774274916388,30182.808131651953,2027.2846283437684,0.0012120411724523272,0.0009566996782524855,404.78481529807937,0.0791241658689989,0.1047700613199819,169.0030864318009,6.083825283339433e-05,4.6525188809974206e-05,29.973541207581917,0.008468928016157177,0.01078619804090464,4529.230574563497,40509.055980332356,5823.296453010211,24305.43358819942,90497729.32093611,215881934.64163736,10327.851967672905,22131.111359299084,95484075.17357433,204608732.51480234,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-238.65113963563581,34.86262732613928,0.0,34.86262732613928,,0.0,-1,,4529.230574563497,40509.055980332356,90497729.32093611,216064107.1272723,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.6574348271715, 35.768527881349605, 35.575772507140634, 35.39797866042721, 35.23653680607519, 35.0927350596123, 34.96774826263242, 34.86262732613928]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406216.141073438,6408243.425701782,2027.2846283437684,0.12012767653209297,0.1213397177045453,0.0012120411724523272,0.012786141552790089,0.013742841231042574,0.0009566996782524855,740.608964468867,1145.3937797669464,404.78481529807937,-0.29128960852402613,-0.21216544265502724,0.0791241658689989,0.9480125859828475,1.0527826473028294,0.1047700613199819
605,151.25,False,traj_000,604,1.2217304763960306,1.2217304763960306,1.2166918105154734,0.022774894670133754,0.0,-5.240462295817025,5693.72366753344,0.0009203928047472718,0,50,0,0.011452984856794407,0.027190663840025192,0,0,,0.0,0.0,0.0,0.0,6407252.566518756,0.12074483734680531,0.013256013231200674,957.8081785621439,-0.2521004363559182,1.0097087900915507,29152.56651875563,0.02097678002863861,9622.012362356714,225.66992430966408,1358.859632602951,217266.93658049701,52899.77586307754,18343.02789980157,-49617.7348720288,9.7094271357417,1796275.8012369121,1796275.8012369121,0.2816318027683655,0.5453443560469806,1.025451970747916,-0.46436443404457006,-0.46436443404457006,931750.7618716347,1535723.6964574514,1606061.6672865064,-804470.431390861,1,0,,,,0,1,151.25,none,,0,0,1,width_threshold,0,,0,1.2166918105154734,1.2166918105154734,0.020944121445210344,0.02100949088562955,9210.0117352063,10043.679917458432,29142.56651875563,29162.56651875563,23.70851272996515,0.00035052136819009594,0.00035011850277699187,40.56597022031815,0.005415681680038142,0.007185724106176794,14.834050919898857,5.822071164882201e-06,4.210609512506143e-06,2.2638808812725273,0.000718775696220547,0.0008176283927986269,9556.57491097772,23248.296013855535,12287.024885542782,13948.97760831332,90500118.46466386,215887746.7156408,10189.061471238692,21833.703152654343,95486622.43894213,204614190.9405905,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-238.65113963563581,34.86262732613928,0.0,34.86262732613928,,0.0,-1,,4529.230574563497,40509.055980332356,90497729.32093611,216064107.1272723,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.6574348271715, 35.768527881349605, 35.575772507140634, 35.39797866042721, 35.23653680607519, 35.0927350596123, 34.96774826263242, 34.86262732613928]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6407180.9712198675,6407204.679732597,23.70851272996515,0.12060022010440932,0.12095074147259942,0.00035052136819009594,0.013100354989527165,0.013450473492304157,0.00035011850277699187,931.7372537210937,972.3032239414118,40.56597022031815,-0.2566630551034552,-0.2512473734234171,0.005415681680038142,1.0045372530431693,1.0117229771493461,0.007185724106176794
606,151.5,False,traj_000,604,1.2217304763960306,1.2217304763960306,1.2223855341830059,0.022774894670133754,0.0,-50.79025163607713,5693.72366753344,0.00892039280474597,0,50,0,0.011452984856794407,0.028780762041211806,0,0,,0.0,0.0,0.0,0.0,6407192.837947735,0.12077547919863124,0.013275411817701787,952.0234509037291,-0.25395515529472007,1.0081330906257013,29092.83794773463,0.02117115487641524,9594.223831923331,225.61073747233763,1371.0913925130521,216639.46608347763,52747.0004377163,18008.06420872088,-49577.77403868622,9.709608161325292,1796069.419603009,1796069.419603009,0.28159944491353367,0.545285991152755,1.0255103356421416,-0.46284709947294633,-0.46284709947294633,931554.0854929559,1535601.6234148985,1607095.801624313,-801940.4244921167,1,0,,,,0,1,151.5,none,,0,0,0,,0,,0,1.2223855341830059,1.2223855341830059,0.02113211807083597,0.021210347416896737,9172.758369833111,10025.850815611297,29080.971219867468,29104.679732597433,27.50401029549539,0.0003519979139434276,0.00035118995084762634,41.145257808570136,0.00559908062795661,0.007396350766458282,15.181990263923154,5.906183013376488e-06,4.285792282540915e-06,2.3171503530079676,0.0007335957916740155,0.0008425066411263124,9414.148446094314,22966.85003014807,12103.9051449784,13780.11001808884,90502472.00177538,215893488.42814836,10051.812079495347,21539.597313204315,95489135.391962,204619575.8399188,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-238.65113963563581,34.86262732613928,0.0,34.86262732613928,,0.0,-1,,4529.230574563497,40509.055980332356,90497729.32093611,216064107.1272723,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.6574348271715, 35.768527881349605, 35.575772507140634, 35.39797866042721, 35.23653680607519, 35.0927350596123, 34.96774826263242, 34.86262732613928]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6407119.265372432,6407146.769382727,27.50401029549539,0.1206298956227977,0.12098189353674113,0.0003519979139434276,0.013119142550754071,0.013470332501601697,0.00035118995084762634,925.682331042657,966.8275888512271,41.145257808570136,-0.25863049064410065,-0.25303141001614404,0.00559908062795661,1.0028440629824664,1.0102404137489247,0.007396350766458282
607,151.75,False,traj_000,604,1.2217304763960306,1.2217304763960306,1.2280792578505386,0.022774894670133754,0.0,-96.34004097633724,5693.72366753344,0.016920392804744666,0,50,0,0.011452984856794407,0.032370860242398096,0,0,,0.0,0.0,0.0,0.0,6407133.042732062,0.12080589148441556,0.01329473254841449,946.2615483431401,-0.255830809888374,1.0065483559573816,29033.04273206182,0.021367606221033796,9566.393949559751,225.5514834894708,1383.45057911879,216011.06185171983,52593.99766824484,17674.075511203933,-49535.3979044441,9.709789393966922,1795864.2252244959,1795864.2252244959,0.2815672732043235,0.5452281616094854,1.0255681651854112,-0.4613201943478962,-0.4613201943478962,931358.8642847752,1535480.049157055,1608134.6701587127,-799394.2694782763,1,0,,,,0,1,151.75,none,,0,0,0,,0,,0,1.2280792578505386,1.2280792578505386,0.021321930580654444,0.02141355006198376,9135.250859012309,10008.217774302291,29019.265372431837,29046.769382727332,31.38837428111583,0.000353495955099134,0.0003522806394173558,41.73816997870085,0.005786270819704842,0.00761339327386179,15.537455941531306,5.992164622818652e-06,4.362754278914525e-06,2.3716486805225685,0.0007487607669929806,0.0008681700296144347,9273.172364060567,22688.919109676426,11922.650182363588,13613.351465805858,90504790.2948664,215899160.65792578,9916.094595645744,21248.774133526593,95491614.41561092,204624888.03345218,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-238.65113963563581,34.86262732613928,0.0,34.86262732613928,,0.0,-1,,4529.230574563497,40509.055980332356,90497729.32093611,216064107.1272723,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.6574348271715, 35.768527881349605, 35.575772507140634, 35.39797866042721, 35.23653680607519, 35.0927350596123, 34.96774826263242, 34.86262732613928]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6407057.447182344,6407088.835556625,31.38837428111583,0.12065933151942436,0.1210128274745235,0.000353495955099134,0.013137842768848244,0.0134901234082656,0.0003522806394173558,919.6433234944371,961.381493473138,41.73816997870085,-0.260620935522589,-0.2548346647028842,0.005786270819704842,1.0011384454624939,1.0087518387363557,0.00761339327386179
608,152.0,True,traj_000,608,1.2217304763960306,1.2217304763960306,1.2337729815180711,0.022774894670133754,0.0,-141.8898303165991,5693.72366753344,0.024920392804743674,0,50,0,0.011452984856794407,0.03796095844358408,0,0,,0.0,0.0,0.0,0.0,6407073.180034565,0.12083607498456116,0.013313975419984603,940.5225455872018,-0.2577275534409804,1.0049545778120397,28973.180034564808,0.021566161425874385,9538.526206650258,225.4921615277166,1395.9388411265904,215381.8027213693,52440.7867495508,17341.08599591254,-49490.63397648316,9.709970836221226,1795660.2153631144,1795660.2153631144,0.2815352872114132,0.5451708654150673,1.0256254613798292,-0.45978371239697235,-0.45978371239697235,931165.0933831832,1535358.9736288365,1609178.2031883823,-796831.9267080829,1,0,,,,0,1,152.0,none,,0,0,0,,0,,0,1.2337729815180711,1.2337729815180711,0.02151357736124653,0.021619135788891845,9097.487791150332,9990.790429031205,28957.447182344273,28988.83555662539,35.363539135083556,0.0003550159688217869,0.0003533910238625298,42.345021458619385,0.005977340553810384,0.007837054356038986,15.900659415824947,6.080054890626545e-06,4.4415377806942375e-06,2.42740591967382,0.0007642789364222897,0.0008946443287088024,9133.636638483073,22414.48701905619,11743.247106621095,13448.692211433712,90507073.70402601,215904764.27968055,9781.899686391633,20961.213613696356,95494059.89053252,204630128.33685562,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-239.72397960885164,34.554933974761894,0.0,34.554933974761894,,0.0,-1,,4689.185677003532,22414.48701905619,90507073.70402601,216078578.26301748,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.395332645038614, 35.475855879378976, 35.27994492091913, 35.099227446137675, 34.93511658580772, 34.7889218212522, 34.661837893462945, 34.554933974761894]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406995.51484998,6407030.878389115,35.363539135083556,0.12068852833505299,0.12104354430387478,0.0003550159688217869,0.013156455416781444,0.013509846440643973,0.0003533910238625298,913.6201378361628,955.9651592947822,42.345021458619385,-0.2626345896375548,-0.25665724908374443,0.005977340553810384,0.9994202803618121,1.007257334717851,0.007837054356038986
609,152.25,False,traj_000,608,1.2217304763960306,1.2217304763960306,1.2394667051856036,0.022774894670133754,0.0,-187.43961965685924,5693.72366753344,0.03292039280474238,0,50,0,0.011452984856794407,0.04555105664476965,0,0,,0.0,0.0,0.0,0.0,6407013.249039663,0.1208660304826303,0.013333140427921155,934.8065152993538,-0.25964553926476885,1.003351747518982,28913.249039663002,0.021766848205011662,9510.624042226735,225.432770775059,1408.5578477719232,214751.76634644414,52287.38658869945,17009.11927186207,-49443.50976489915,9.710152490577705,1795457.387278841,1795457.387278841,0.2815034865052039,0.5451141005526765,1.02568222624222,-0.4582376469663054,-0.4582376469663054,930972.7679046463,1535238.3967821165,1610226.3307493476,-794253.355860493,1,0,,,,0,1,152.25,none,,0,0,0,,0,,0,1.2394667051856036,1.2394667051856036,0.021707076832099534,0.02182714227390393,9059.467577509615,9973.578551652636,28895.51484998036,28930.878389115445,39.43149373494089,0.0003565584421964807,0.00035452157038165684,42.9661347021289,0.006172380259099386,0.008067543409508882,16.27181839911978,6.169893498799499e-06,4.5221860765115075e-06,2.4844529740381205,0.0007801588211560169,0.0009219562138801634,8995.531107474362,22143.53735312598,11565.682852467038,13286.122411875587,90509322.58680288,215910300.16401884,9649.217888153838,20676.89547461537,95496472.19500457,204635297.5607243,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-239.72397960885164,34.554933974761894,0.0,34.554933974761894,,0.0,-1,,4689.185677003532,22414.48701905619,90507073.70402601,216078578.26301748,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.395332645038614, 35.475855879378976, 35.27994492091913, 35.099227446137675, 34.93511658580772, 34.7889218212522, 34.661837893462945, 34.554933974761894]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406933.466569601,6406972.898063336,39.43149373494089,0.1207174866083706,0.12107404505056708,0.0003565584421964807,0.01317498026123259,0.013529501831614247,0.00035452157038165684,907.6126745251203,950.5788092272492,42.9661347021289,-0.2646716541470232,-0.2584992738879238,0.006172380259099386,0.9976894432221023,1.0057569866316112,0.008067543409508882
610,152.5,False,traj_000,608,1.2217304763960306,1.2217304763960306,1.2451604288531362,0.022774894670133754,0.0,-232.98940899711934,5693.72366753344,0.04092039280474108,0,50,0,0.011452984856794407,0.05514115484595501,0,0,,0.0,0.0,0.0,0.0,6406953.248953582,0.12089575876526448,0.013352227566613426,929.1135281318858,-0.2615849206676527,1.0017398560001838,28853.248953581788,0.02196969462632429,9482.690843301883,225.37331044102697,1421.3092889876605,214121.02920635912,52133.815806765706,16678.198373778807,-49394.052775396514,9.710334359460052,1795255.7382300687,1795255.7382300687,0.2814718706558487,0.5450578649910467,1.0257384618038499,-0.4566819910091371,-0.4566819910091371,930781.8829465149,1535118.3185756495,1611278.9826168916,-791658.515917731,1,0,,,,0,1,152.5,none,,0,0,0,,0,,0,1.2451604288531362,1.2451604288531362,0.02190244743696449,0.022037607918892324,9021.188449472605,9956.592057190659,28833.466569600627,28872.898063335568,43.594282996840775,0.00035812387242917243,0.00035567275625419427,43.60184010727073,0.006371482547681551,0.008305076734600902,16.651157050309052,6.261720930771854e-06,4.604743490155792e-06,2.5428216205675227,0.0007964091543285852,0.0009501333003684581,8858.845480008764,21876.053551821366,11389.944188582695,13125.63213109282,90511537.29817289,215915769.1774068,9518.039613179477,20395.79917109888,95498851.70490786,204640396.51051706,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-239.72397960885164,34.554933974761894,0.0,34.554933974761894,,0.0,-1,,4689.185677003532,22414.48701905619,90507073.70402601,216078578.26301748,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.395332645038614, 35.475855879378976, 35.27994492091913, 35.099227446137675, 34.93511658580772, 34.7889218212522, 34.661837893462945, 34.554933974761894]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406871.300528727,6406914.894811723,43.594282996840775,0.12074620687579941,0.12110433074822859,0.00035812387242917243,0.01319341706248718,0.013549089818741374,0.00035567275625419427,901.6208276169623,945.222667724233,43.60184010727073,-0.2667323314970006,-0.26036084894931905,0.006371482547681551,0.9959458050832106,1.0042508818178115,0.008305076734600902
611,152.75,False,traj_000,608,1.2217304763960306,1.2217304763960306,1.248711888990761,0.0028468618337667076,-0.07971213134546819,-278.5391983373794,5693.72366753344,0.04892039280473976,1,50,14,0.011452984856794407,0.0034244274963317824,0,0,"POD0_RNEG,POD1_RNEG,POD2_RNEG,POD3_RNEG",-1594.2426269093637,3.183231456205249e-14,3.6607202439540366e-14,0.0,6406893.179004565,0.12092526062210555,0.013371236829348404,923.4436527578592,-0.26354585094020927,1.0001188937590293,28793.17900456488,0.02217472911459467,9454.72994522253,225.3137797569068,1434.194875571513,213489.66661390316,51980.09274077643,16454.012362461293,-49307.15484101359,9.710516445225515,1795055.2654737285,1795055.2654737285,0.28144043923327144,0.5450021566847449,1.0257941701101516,-0.45511673707428435,-0.45511673707428435,930592.4335874973,1534998.7389749405,1612336.0883071923,-789047.3651481385,1,0,,,,0,1,152.75,none,,0,0,0,,0,,0,1.248711888990761,1.248711888990761,0.022099707634782098,0.022250571869218982,8982.64845577575,9939.841010926448,28771.30052872654,28814.89481172338,47.8540095416829,0.0003597127670513095,0.0003568450701059052,44.2524762412844,0.006575242300703832,0.008549703567003908,17.038906178743673,6.3555784885897565e-06,4.689255406846655e-06,2.602544536054655,0.0008150390120892454,0.000978507329612255,8723.569342193303,21612.01891693728,11216.017725677104,12967.211350162368,90513718.19050844,215921172.18213603,9388.355155529793,20117.903904706698,95501198.79369675,204645425.98649323,0,,7,1,1,1,none,70.0,70.0,3.0000000000000004,-239.72397960885164,34.554933974761894,0.0,34.554933974761894,,0.0,-1,,4689.185677003532,22414.48701905619,90507073.70402601,216078578.26301748,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[37.395332645038614, 35.475855879378976, 35.27994492091913, 35.099227446137675, 34.93511658580772, 34.7889218212522, 34.661837893462945, 34.554933974761894]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",2,6406809.01490748,6406856.868917022,47.8540095416829,0.12077468967130754,0.12113440243835885,0.0003597127670513095,0.013211765574334362,0.013568610644440267,0.0003568450701059052,895.6444846617118,939.8969609029962,44.2524762412844,-0.26881370167480795,-0.2622384593741041,0.006575242300703832,0.9941904814524669,1.0027401850194708,0.008549703567003908
