step,t_s,thruster
596,149.0,POD0_RNEG
596,149.0,POD1_RNEG
596,149.0,POD2_RNEG
596,149.0,POD3_RNEG
597,149.25,POD0_RNEG
597,149.25,POD1_RNEG
597,149.25,POD2_RNEG
597,149.25,POD3_RNEG
598,149.5,POD0_RNEG
598,149.5,POD1_RNEG
598,149.5,POD2_RNEG
598,149.5,POD3_RNEG
599,149.75,POD0_RPOS
599,149.75,POD1_RPOS
599,149.75,POD2_RPOS
599,149.75,POD3_RPOS
600,150.0,POD0_RPOS
600,150.0,POD1_RPOS
600,150.0,POD2_RPOS
600,150.0,POD3_RPOS
601,150.25,POD0_RPOS
601,150.25,POD1_RPOS
601,150.25,POD2_RPOS
601,150.25,POD3_RPOS
602,150.5,POD0_RPOS
602,150.5,POD1_RPOS
602,150.5,POD2_RPOS
602,150.5,POD3_RPOS
603,150.75,POD0_RPOS
603,150.75,POD1_RPOS
603,150.75,POD2_RPOS
603,150.75,POD3_RPOS
604,151.0,POD0_RPOS
604,151.0,POD1_RPOS
604,151.0,POD2_RPOS
604,151.0,POD3_RPOS
605,151.25,POD0_RPOS
605,151.25,POD1_RPOS
605,151.25,POD2_RPOS
605,151.25,POD3_RPOS
606,151.5,POD0_RPOS
606,151.5,POD1_RPOS
606,151.5,POD2_RPOS
606,151.5,POD3_RPOS
607,151.75,POD0_RPOS
607,151.75,POD1_RPOS
607,151.75,POD2_RPOS
607,151.75,POD3_RPOS
608,152.0,POD0_RPOS
608,152.0,POD1_RPOS
608,152.0,POD2_RPOS
608,152.0,POD3_RPOS
609,152.25,POD0_RPOS
609,152.25,POD1_RPOS
609,152.25,POD2_RPOS
609,152.25,POD3_RPOS
610,152.5,POD0_RPOS
610,152.5,POD1_RPOS
610,152.5,POD2_RPOS
610,152.5,POD3_RPOS
611,152.75,POD0_RPOS
611,152.75,POD1_RPOS
611,152.75,POD2_RPOS
611,152.75,POD3_RPOS
612,153.0,POD0_RPOS
612,153.0,POD1_RPOS
612,153.0,POD2_RPOS
612,153.0,POD3_RPOS
613,153.25,POD0_RPOS
613,153.25,POD1_RPOS
613,153.25,POD2_RPOS
613,153.25,POD3_RPOS
614,153.5,POD0_RPOS
614,153.5,POD1_RPOS
614,153.5,POD2_RPOS
614,153.5,POD3_RPOS
615,153.75,POD0_RPOS
615,153.75,POD1_RPOS
615,153.75,POD2_RPOS
615,153.75,POD3_RPOS
616,154.0,POD0_RPOS
616,154.0,POD1_RPOS
616,154.0,POD2_RPOS
616,154.0,POD3_RPOS
617,154.25,POD0_RPOS
617,154.25,POD1_RPOS
617,154.25,POD2_RPOS
617,154.25,POD3_RPOS
620,155.0,POD0_RNEG
620,155.0,POD1_RNEG
620,155.0,POD2_RNEG
620,155.0,POD3_RNEG
621,155.25,POD0_RNEG
621,155.25,POD1_RNEG
621,155.25,POD2_RNEG
621,155.25,POD3_RNEG
622,155.5,POD0_RNEG
622,155.5,POD1_RNEG
622,155.5,POD2_RNEG
622,155.5,POD3_RNEG
623,155.75,POD0_RNEG
623,155.75,POD1_RNEG
623,155.75,POD2_RNEG
623,155.75,POD3_RNEG
624,156.0,POD0_RNEG
624,156.0,POD1_RNEG
624,156.0,POD2_RNEG
624,156.0,POD3_RNEG
625,156.25,POD0_RNEG
625,156.25,POD1_RNEG
625,156.25,POD2_RNEG
625,156.25,POD3_RNEG
626,156.5,POD0_RNEG
626,156.5,POD1_RNEG
626,156.5,POD2_RNEG
626,156.5,POD3_RNEG
627,156.75,POD0_RNEG
627,156.75,POD1_RNEG
627,156.75,POD2_RNEG
627,156.75,POD3_RNEG
628,157.0,POD0_RNEG
628,157.0,POD1_RNEG
628,157.0,POD2_RNEG
628,157.0,POD3_RNEG
629,157.25,POD0_RNEG
629,157.25,POD1_RNEG
629,157.25,POD2_RNEG
629,157.25,POD3_RNEG
630,157.5,POD0_RNEG
630,157.5,POD1_RNEG
630,157.5,POD2_RNEG
630,157.5,POD3_RNEG
631,157.75,POD0_RNEG
631,157.75,POD1_RNEG
631,157.75,POD2_RNEG
631,157.75,POD3_RNEG
632,158.0,POD0_RNEG
632,158.0,POD1_RNEG
632,158.0,POD2_RNEG
632,158.0,POD3_RNEG
633,158.25,POD0_RNEG
633,158.25,POD1_RNEG
633,158.25,POD2_RNEG
633,158.25,POD3_RNEG
634,158.5,POD0_RNEG
634,158.5,POD1_RNEG
634,158.5,POD2_RNEG
634,158.5,POD3_RNEG
635,158.75,POD0_RNEG
635,158.75,POD1_RNEG
635,158.75,POD2_RNEG
635,158.75,POD3_RNEG
636,159.0,POD0_RNEG
636,159.0,POD1_RNEG
636,159.0,POD2_RNEG
636,159.0,POD3_RNEG
637,159.25,POD0_RNEG
637,159.25,POD1_RNEG
637,159.25,POD2_RNEG
637,159.25,POD3_RNEG
638,159.5,POD0_RNEG
638,159.5,POD1_RNEG
638,159.5,POD2_RNEG
638,159.5,POD3_RNEG
639,159.75,POD0_RPOS
639,159.75,POD1_RPOS
639,159.75,POD2_RPOS
639,159.75,POD3_RPOS
640,160.0,POD0_RPOS
640,160.0,POD1_RPOS
640,160.0,POD2_RPOS
640,160.0,POD3_RPOS
641,160.25,POD0_RPOS
641,160.25,POD1_RPOS
641,160.25,POD2_RPOS
641,160.25,POD3_RPOS
642,160.5,POD0_RPOS
642,160.5,POD1_RPOS
642,160.5,POD2_RPOS
642,160.5,POD3_RPOS
643,160.75,POD0_RPOS
643,160.75,POD1_RPOS
643,160.75,POD2_RPOS
643,160.75,POD3_RPOS
644,161.0,POD0_RPOS
644,161.0,POD1_RPOS
644,161.0,POD2_RPOS
644,161.0,POD3_RPOS
645,161.25,POD0_RPOS
645,161.25,POD1_RPOS
645,161.25,POD2_RPOS
645,161.25,POD3_RPOS
646,161.5,POD0_RPOS
646,161.5,POD1_RPOS
646,161.5,POD2_RPOS
646,161.5,POD3_RPOS
647,161.75,POD0_RPOS
647,161.75,POD1_RPOS
647,161.75,POD2_RPOS
647,161.75,POD3_RPOS
648,162.0,POD0_RPOS
648,162.0,POD1_RPOS
648,162.0,POD2_RPOS
648,162.0,POD3_RPOS
649,162.25,POD0_RPOS
649,162.25,POD1_RPOS
649,162.25,POD2_RPOS
649,162.25,POD3_RPOS
650,162.5,POD0_RPOS
650,162.5,POD1_RPOS
650,162.5,POD2_RPOS
650,162.5,POD3_RPOS
651,162.75,POD0_RPOS
651,162.75,POD1_RPOS
651,162.75,POD2_RPOS
651,162.75,POD3_RPOS
652,163.0,POD0_RPOS
652,163.0,POD1_RPOS
652,163.0,POD2_RPOS
652,163.0,POD3_RPOS
653,163.25,POD0_RPOS
653,163.25,POD1_RPOS
653,163.25,POD2_RPOS
653,163.25,POD3_RPOS
654,163.5,POD0_RPOS
654,163.5,POD1_RPOS
654,163.5,POD2_RPOS
654,163.5,POD3_RPOS
656,164.0,POD0_RPOS
656,164.0,POD1_RPOS
656,164.0,POD2_RPOS
656,164.0,POD3_RPOS
660,165.0,POD0_RNEG
660,165.0,POD1_RNEG
660,165.0,POD2_RNEG
660,165.0,POD3_RNEG
661,165.25,POD0_RNEG
661,165.25,POD1_RNEG
661,165.25,POD2_RNEG
661,165.25,POD3_RNEG
662,165.5,POD0_RNEG
662,165.5,POD1_RNEG
662,165.5,POD2_RNEG
662,165.5,POD3_RNEG
663,165.75,POD0_RNEG
663,165.75,POD1_RNEG
663,165.75,POD2_RNEG
663,165.75,POD3_RNEG
664,166.0,POD0_RNEG
664,166.0,POD1_RNEG
664,166.0,POD2_RNEG
664,166.0,POD3_RNEG
665,166.25,POD0_RNEG
665,166.25,POD1_RNEG
665,166.25,POD2_RNEG
665,166.25,POD3_RNEG
666,166.5,POD0_RNEG
666,166.5,POD1_RNEG
666,166.5,POD2_RNEG
666,166.5,POD3_RNEG
667,166.75,POD0_RNEG
667,166.75,POD1_RNEG
667,166.75,POD2_RNEG
667,166.75,POD3_RNEG
668,167.0,POD0_RNEG
668,167.0,POD1_RNEG
668,167.0,POD2_RNEG
668,167.0,POD3_RNEG
669,167.25,POD0_RNEG
669,167.25,POD1_RNEG
669,167.25,POD2_RNEG
669,167.25,POD3_RNEG
670,167.5,POD0_RNEG
670,167.5,POD1_RNEG
670,167.5,POD2_RNEG
670,167.5,POD3_RNEG
671,167.75,POD0_RNEG
671,167.75,POD1_RNEG
671,167.75,POD2_RNEG
671,167.75,POD3_RNEG
672,168.0,POD0_RNEG
672,168.0,POD1_RNEG
672,168.0,POD2_RNEG
672,168.0,POD3_RNEG
673,168.25,POD0_RNEG
673,168.25,POD1_RNEG
673,168.25,POD2_RNEG
673,168.25,POD3_RNEG
674,168.5,POD0_RNEG
674,168.5,POD1_RNEG
674,168.5,POD2_RNEG
674,168.5,POD3_RNEG
676,169.0,POD0_RNEG
676,169.0,POD1_RNEG
676,169.0,POD2_RNEG
676,169.0,POD3_RNEG
679,169.75,POD0_RPOS
679,169.75,POD1_RPOS
679,169.75,POD2_RPOS
679,169.75,POD3_RPOS
681,170.25,POD0_RPOS
681,170.25,POD1_RPOS
681,170.25,POD2_RPOS
681,170.25,POD3_RPOS
682,170.5,POD0_RPOS
682,170.5,POD1_RPOS
682,170.5,POD2_RPOS
682,170.5,POD3_RPOS
683,170.75,POD0_RPOS
683,170.75,POD1_RPOS
683,170.75,POD2_RPOS
683,170.75,POD3_RPOS
684,171.0,POD0_RPOS
684,171.0,POD1_RPOS
684,171.0,POD2_RPOS
684,171.0,POD3_RPOS
685,171.25,POD0_RPOS
685,171.25,POD1_RPOS
685,171.25,POD2_RPOS
685,171.25,POD3_RPOS
686,171.5,POD0_RPOS
686,171.5,POD1_RPOS
686,171.5,POD2_RPOS
686,171.5,POD3_RPOS
687,171.75,POD0_RPOS
687,171.75,POD1_RPOS
687,171.75,POD2_RPOS
687,171.75,POD3_RPOS
688,172.0,POD0_RPOS
688,172.0,POD1_RPOS
688,172.0,POD2_RPOS
688,172.0,POD3_RPOS
689,172.25,POD0_RPOS
689,172.25,POD1_RPOS
689,172.25,POD2_RPOS
689,172.25,POD3_RPOS
690,172.5,POD0_RPOS
690,172.5,POD1_RPOS
690,172.5,POD2_RPOS
690,172.5,POD3_RPOS
691,172.75,POD0_RPOS
691,172.75,POD1_RPOS
691,172.75,POD2_RPOS
691,172.75,POD3_RPOS
692,173.0,POD0_RPOS
692,173.0,POD1_RPOS
692,173.0,POD2_RPOS
692,173.0,POD3_RPOS
694,173.5,POD0_RPOS
694,173.5,POD1_RPOS
694,173.5,POD2_RPOS
694,173.5,POD3_RPOS
700,175.0,POD0_RNEG
700,175.0,POD1_RNEG
700,175.0,POD2_RNEG
700,175.0,POD3_RNEG
702,175.5,POD0_RNEG
702,175.5,POD1_RNEG
702,175.5,POD2_RNEG
702,175.5,POD3_RNEG
703,175.75,POD0_RNEG
703,175.75,POD1_RNEG
703,175.75,POD2_RNEG
703,175.75,POD3_RNEG
704,176.0,POD0_RNEG
704,176.0,POD1_RNEG
704,176.0,POD2_RNEG
704,176.0,POD3_RNEG
705,176.25,POD0_RNEG
705,176.25,POD1_RNEG
705,176.25,POD2_RNEG
705,176.25,POD3_RNEG
706,176.5,POD0_RNEG
706,176.5,POD1_RNEG
706,176.5,POD2_RNEG
706,176.5,POD3_RNEG
707,176.75,POD0_RNEG
707,176.75,POD1_RNEG
707,176.75,POD2_RNEG
707,176.75,POD3_RNEG
708,177.0,POD0_RNEG
708,177.0,POD1_RNEG
708,177.0,POD2_RNEG
708,177.0,POD3_RNEG
709,177.25,POD0_RNEG
709,177.25,POD1_RNEG
709,177.25,POD2_RNEG
709,177.25,POD3_RNEG
710,177.5,POD0_RNEG
710,177.5,POD1_RNEG
710,177.5,POD2_RNEG
710,177.5,POD3_RNEG
711,177.75,POD0_RNEG
711,177.75,POD1_RNEG
711,177.75,POD2_RNEG
711,177.75,POD3_RNEG
712,178.0,POD0_RNEG
712,178.0,POD1_RNEG
712,178.0,POD2_RNEG
712,178.0,POD3_RNEG
714,178.5,POD0_RNEG
714,178.5,POD1_RNEG
714,178.5,POD2_RNEG
714,178.5,POD3_RNEG
718,179.5,POD0_RPOS
718,179.5,POD1_RPOS
718,179.5,POD2_RPOS
718,179.5,POD3_RPOS
719,179.75,POD0_RPOS
719,179.75,POD1_RPOS
719,179.75,POD2_RPOS
719,179.75,POD3_RPOS
721,180.25,POD0_RPOS
721,180.25,POD1_RPOS
721,180.25,POD2_RPOS
721,180.25,POD3_RPOS
722,180.5,POD0_RPOS
722,180.5,POD1_RPOS
722,180.5,POD2_RPOS
722,180.5,POD3_RPOS
723,180.75,POD0_RPOS
723,180.75,POD1_RPOS
723,180.75,POD2_RPOS
723,180.75,POD3_RPOS
724,181.0,POD0_RPOS
724,181.0,POD1_RPOS
724,181.0,POD2_RPOS
724,181.0,POD3_RPOS
726,181.5,POD0_RPOS
726,181.5,POD1_RPOS
726,181.5,POD2_RPOS
726,181.5,POD3_RPOS
727,181.75,POD0_RPOS
727,181.75,POD1_RPOS
727,181.75,POD2_RPOS
727,181.75,POD3_RPOS
729,182.25,POD0_RPOS
729,182.25,POD1_RPOS
729,182.25,POD2_RPOS
729,182.25,POD3_RPOS
731,182.75,POD0_RPOS
731,182.75,POD1_RPOS
731,182.75,POD2_RPOS
731,182.75,POD3_RPOS
740,185.0,POD0_RNEG
740,185.0,POD1_RNEG
740,185.0,POD2_RNEG
740,185.0,POD3_RNEG
742,185.5,POD0_RNEG
742,185.5,POD1_RNEG
742,185.5,POD2_RNEG
742,185.5,POD3_RNEG
744,186.0,POD0_RNEG
744,186.0,POD1_RNEG
744,186.0,POD2_RNEG
744,186.0,POD3_RNEG
746,186.5,POD0_RNEG
746,186.5,POD1_RNEG
746,186.5,POD2_RNEG
746,186.5,POD3_RNEG
748,187.0,POD0_RNEG
748,187.0,POD1_RNEG
748,187.0,POD2_RNEG
748,187.0,POD3_RNEG
749,187.25,POD0_RNEG
749,187.25,POD1_RNEG
749,187.25,POD2_RNEG
749,187.25,POD3_RNEG
751,187.75,POD0_RNEG
751,187.75,POD1_RNEG
751,187.75,POD2_RNEG
751,187.75,POD3_RNEG
752,188.0,POD0_RNEG
752,188.0,POD1_RNEG
752,188.0,POD2_RNEG
752,188.0,POD3_RNEG
755,188.75,POD0_RPOS
755,188.75,POD1_RPOS
755,188.75,POD2_RPOS
755,188.75,POD3_RPOS
756,189.0,POD0_RPOS
756,189.0,POD1_RPOS
756,189.0,POD2_RPOS
756,189.0,POD3_RPOS
761,190.25,POD0_RPOS
761,190.25,POD1_RPOS
761,190.25,POD2_RPOS
761,190.25,POD3_RPOS
762,190.5,POD0_RPOS
762,190.5,POD1_RPOS
762,190.5,POD2_RPOS
762,190.5,POD3_RPOS
765,191.25,POD0_RPOS
765,191.25,POD1_RPOS
765,191.25,POD2_RPOS
765,191.25,POD3_RPOS
768,192.0,POD0_RPOS
768,192.0,POD1_RPOS
768,192.0,POD2_RPOS
768,192.0,POD3_RPOS
780,195.0,POD0_RNEG
780,195.0,POD1_RNEG
780,195.0,POD2_RNEG
780,195.0,POD3_RNEG
781,195.25,POD0_RNEG
781,195.25,POD1_RNEG
781,195.25,POD2_RNEG
781,195.25,POD3_RNEG
786,196.5,POD0_RNEG
786,196.5,POD1_RNEG
786,196.5,POD2_RNEG
786,196.5,POD3_RNEG
799,199.75,POD0_RPOS
799,199.75,POD1_RPOS
799,199.75,POD2_RPOS
799,199.75,POD3_RPOS
808,202.0,POD0_RNEG
808,202.0,POD1_RNEG
808,202.0,POD2_RNEG
808,202.0,POD3_RNEG
809,202.25,POD0_RNEG
809,202.25,POD1_RNEG
809,202.25,POD2_RNEG
809,202.25,POD3_RNEG
818,204.5,POD0_RPOS
818,204.5,POD1_RPOS
818,204.5,POD2_RPOS
818,204.5,POD3_RPOS
826,206.5,POD0_RPOS
826,206.5,POD1_RPOS
826,206.5,POD2_RPOS
826,206.5,POD3_RPOS
835,208.75,POD0_RNEG
835,208.75,POD1_RNEG
835,208.75,POD2_RNEG
835,208.75,POD3_RNEG
839,209.75,POD0_RNEG
839,209.75,POD1_RNEG
839,209.75,POD2_RNEG
839,209.75,POD3_RNEG
844,211.0,POD0_RNEG
844,211.0,POD1_RNEG
844,211.0,POD2_RNEG
844,211.0,POD3_RNEG
852,213.0,POD0_RPOS
852,213.0,POD1_RPOS
852,213.0,POD2_RPOS
852,213.0,POD3_RPOS
853,213.25,POD0_RPOS
853,213.25,POD1_RPOS
853,213.25,POD2_RPOS
853,213.25,POD3_RPOS
856,214.0,POD0_RPOS
856,214.0,POD1_RPOS
856,214.0,POD2_RPOS
856,214.0,POD3_RPOS
859,214.75,POD0_RPOS
859,214.75,POD1_RPOS
859,214.75,POD2_RPOS
859,214.75,POD3_RPOS
873,218.25,POD0_RNEG
873,218.25,POD1_RNEG
873,218.25,POD2_RNEG
873,218.25,POD3_RNEG
877,219.25,POD0_RNEG
877,219.25,POD1_RNEG
877,219.25,POD2_RNEG
877,219.25,POD3_RNEG
883,220.75,POD0_RNEG
883,220.75,POD1_RNEG
883,220.75,POD2_RNEG
883,220.75,POD3_RNEG
887,221.75,POD0_RPOS
887,221.75,POD1_RPOS
887,221.75,POD2_RPOS
887,221.75,POD3_RPOS
893,223.25,POD0_RPOS
893,223.25,POD1_RPOS
893,223.25,POD2_RPOS
893,223.25,POD3_RPOS
894,223.5,POD0_RPOS
894,223.5,POD1_RPOS
894,223.5,POD2_RPOS
894,223.5,POD3_RPOS
899,224.75,POD0_RPOS
899,224.75,POD1_RPOS
899,224.75,POD2_RPOS
899,224.75,POD3_RPOS
900,225.0,POD0_RPOS
900,225.0,POD1_RPOS
900,225.0,POD2_RPOS
900,225.0,POD3_RPOS
909,227.25,POD0_RNEG
909,227.25,POD1_RNEG
909,227.25,POD2_RNEG
909,227.25,POD3_RNEG
910,227.5,POD0_RNEG
910,227.5,POD1_RNEG
910,227.5,POD2_RNEG
910,227.5,POD3_RNEG
913,228.25,POD0_RNEG
913,228.25,POD1_RNEG
913,228.25,POD2_RNEG
913,228.25,POD3_RNEG
914,228.5,POD0_RNEG
914,228.5,POD1_RNEG
914,228.5,POD2_RNEG
914,228.5,POD3_RNEG
919,229.75,POD0_RNEG
919,229.75,POD1_RNEG
919,229.75,POD2_RNEG
919,229.75,POD3_RNEG
927,231.75,POD0_RPOS
927,231.75,POD1_RPOS
927,231.75,POD2_RPOS
927,231.75,POD3_RPOS
930,232.5,POD0_RPOS
930,232.5,POD1_RPOS
930,232.5,POD2_RPOS
930,232.5,POD3_RPOS
931,232.75,POD0_RPOS
931,232.75,POD1_RPOS
931,232.75,POD2_RPOS
931,232.75,POD3_RPOS
934,233.5,POD0_RPOS
934,233.5,POD1_RPOS
934,233.5,POD2_RPOS
934,233.5,POD3_RPOS
947,236.75,POD0_RNEG
947,236.75,POD1_RNEG
947,236.75,POD2_RNEG
947,236.75,POD3_RNEG
948,237.0,POD0_RNEG
948,237.0,POD1_RNEG
948,237.0,POD2_RNEG
948,237.0,POD3_RNEG
951,237.75,POD0_RNEG
951,237.75,POD1_RNEG
951,237.75,POD2_RNEG
951,237.75,POD3_RNEG
952,238.0,POD0_RNEG
952,238.0,POD1_RNEG
952,238.0,POD2_RNEG
952,238.0,POD3_RNEG
957,239.25,POD0_RNEG
957,239.25,POD1_RNEG
957,239.25,POD2_RNEG
957,239.25,POD3_RNEG
962,240.5,POD0_RPOS
962,240.5,POD1_RPOS
962,240.5,POD2_RPOS
962,240.5,POD3_RPOS
963,240.75,POD0_RPOS
963,240.75,POD1_RPOS
963,240.75,POD2_RPOS
963,240.75,POD3_RPOS
968,242.0,POD0_RPOS
968,242.0,POD1_RPOS
968,242.0,POD2_RPOS
968,242.0,POD3_RPOS
973,243.25,POD0_RPOS
973,243.25,POD1_RPOS
973,243.25,POD2_RPOS
973,243.25,POD3_RPOS
983,245.75,POD0_RNEG
983,245.75,POD1_RNEG
983,245.75,POD2_RNEG
983,245.75,POD3_RNEG
984,246.0,POD0_RNEG
984,246.0,POD1_RNEG
984,246.0,POD2_RNEG
984,246.0,POD3_RNEG
988,247.0,POD0_RNEG
988,247.0,POD1_RNEG
988,247.0,POD2_RNEG
988,247.0,POD3_RNEG
993,248.25,POD0_RNEG
993,248.25,POD1_RNEG
993,248.25,POD2_RNEG
993,248.25,POD3_RNEG
1000,250.0,POD0_RPOS
1000,250.0,POD1_RPOS
1000,250.0,POD2_RPOS
1000,250.0,POD3_RPOS
1001,250.25,POD0_RPOS
1001,250.25,POD1_RPOS
1001,250.25,POD2_RPOS
1001,250.25,POD3_RPOS
1004,251.0,POD0_RPOS
1004,251.0,POD1_RPOS
1004,251.0,POD2_RPOS
1004,251.0,POD3_RPOS
1008,252.0,POD0_RPOS
1008,252.0,POD1_RPOS
1008,252.0,POD2_RPOS
1008,252.0,POD3_RPOS
1021,255.25,POD0_RNEG
1021,255.25,POD1_RNEG
1021,255.25,POD2_RNEG
1021,255.25,POD3_RNEG
1025,256.25,POD0_RNEG
1025,256.25,POD1_RNEG
1025,256.25,POD2_RNEG
1025,256.25,POD3_RNEG
1031,257.75,POD0_RNEG
1031,257.75,POD1_RNEG
1031,257.75,POD2_RNEG
1031,257.75,POD3_RNEG
1036,259.0,POD0_RPOS
1036,259.0,POD1_RPOS
1036,259.0,POD2_RPOS
1036,259.0,POD3_RPOS
1037,259.25,POD0_RPOS
1037,259.25,POD1_RPOS
1037,259.25,POD2_RPOS
1037,259.25,POD3_RPOS
1041,260.25,POD0_RPOS
1041,260.25,POD1_RPOS
1041,260.25,POD2_RPOS
1041,260.25,POD3_RPOS
1042,260.5,POD0_RPOS
1042,260.5,POD1_RPOS
1042,260.5,POD2_RPOS
1042,260.5,POD3_RPOS
1046,261.5,POD0_RPOS
1046,261.5,POD1_RPOS
1046,261.5,POD2_RPOS
1046,261.5,POD3_RPOS
1047,261.75,POD0_RPOS
1047,261.75,POD1_RPOS
1047,261.75,POD2_RPOS
1047,261.75,POD3_RPOS
1057,264.25,POD0_RNEG
1057,264.25,POD1_RNEG
1057,264.25,POD2_RNEG
1057,264.25,POD3_RNEG
1061,265.25,POD0_RNEG
1061,265.25,POD1_RNEG
1061,265.25,POD2_RNEG
1061,265.25,POD3_RNEG
1062,265.5,POD0_RNEG
1062,265.5,POD1_RNEG
1062,265.5,POD2_RNEG
1062,265.5,POD3_RNEG
1067,266.75,POD0_RNEG
1067,266.75,POD1_RNEG
1067,266.75,POD2_RNEG
1067,266.75,POD3_RNEG
1074,268.5,POD0_RPOS
1074,268.5,POD1_RPOS
1074,268.5,POD2_RPOS
1074,268.5,POD3_RPOS
1075,268.75,POD0_RPOS
1075,268.75,POD1_RPOS
1075,268.75,POD2_RPOS
1075,268.75,POD3_RPOS
1078,269.5,POD0_RPOS
1078,269.5,POD1_RPOS
1078,269.5,POD2_RPOS
1078,269.5,POD3_RPOS
1082,270.5,POD0_RPOS
1082,270.5,POD1_RPOS
1082,270.5,POD2_RPOS
1082,270.5,POD3_RPOS
1095,273.75,POD0_RNEG
1095,273.75,POD1_RNEG
1095,273.75,POD2_RNEG
1095,273.75,POD3_RNEG
1099,274.75,POD0_RNEG
1099,274.75,POD1_RNEG
1099,274.75,POD2_RNEG
1099,274.75,POD3_RNEG
1104,276.0,POD0_RNEG
1104,276.0,POD1_RNEG
1104,276.0,POD2_RNEG
1104,276.0,POD3_RNEG
1105,276.25,POD0_RNEG
1105,276.25,POD1_RNEG
1105,276.25,POD2_RNEG
1105,276.25,POD3_RNEG
1111,277.75,POD0_RPOS
1111,277.75,POD1_RPOS
1111,277.75,POD2_RPOS
1111,277.75,POD3_RPOS
1115,278.75,POD0_RPOS
1115,278.75,POD1_RPOS
1115,278.75,POD2_RPOS
1115,278.75,POD3_RPOS
1120,280.0,POD0_RPOS
1120,280.0,POD1_RPOS
1120,280.0,POD2_RPOS
1120,280.0,POD3_RPOS
1131,282.75,POD0_RNEG
1131,282.75,POD1_RNEG
1131,282.75,POD2_RNEG
1131,282.75,POD3_RNEG
1135,283.75,POD0_RNEG
1135,283.75,POD1_RNEG
1135,283.75,POD2_RNEG
1135,283.75,POD3_RNEG
1136,284.0,POD0_RNEG
1136,284.0,POD1_RNEG
1136,284.0,POD2_RNEG
1136,284.0,POD3_RNEG
1141,285.25,POD0_RNEG
1141,285.25,POD1_RNEG
1141,285.25,POD2_RNEG
1141,285.25,POD3_RNEG
1148,287.0,POD0_RPOS
1148,287.0,POD1_RPOS
1148,287.0,POD2_RPOS
1148,287.0,POD3_RPOS
1152,288.0,POD0_RPOS
1152,288.0,POD1_RPOS
1152,288.0,POD2_RPOS
1152,288.0,POD3_RPOS
1156,289.0,POD0_RPOS
1156,289.0,POD1_RPOS
1156,289.0,POD2_RPOS
1156,289.0,POD3_RPOS
1157,289.25,POD0_RPOS
1157,289.25,POD1_RPOS
1157,289.25,POD2_RPOS
1157,289.25,POD3_RPOS
1169,292.25,POD0_RNEG
1169,292.25,POD1_RNEG
1169,292.25,POD2_RNEG
1169,292.25,POD3_RNEG
1173,293.25,POD0_RNEG
1173,293.25,POD1_RNEG
1173,293.25,POD2_RNEG
1173,293.25,POD3_RNEG
1178,294.5,POD0_RNEG
1178,294.5,POD1_RNEG
1178,294.5,POD2_RNEG
1178,294.5,POD3_RNEG
1184,296.0,POD0_RPOS
1184,296.0,POD1_RPOS
1184,296.0,POD2_RPOS
1184,296.0,POD3_RPOS
1185,296.25,POD0_RPOS
1185,296.25,POD1_RPOS
1185,296.25,POD2_RPOS
1185,296.25,POD3_RPOS
1189,297.25,POD0_RPOS
1189,297.25,POD1_RPOS
1189,297.25,POD2_RPOS
1189,297.25,POD3_RPOS
1194,298.5,POD0_RPOS
1194,298.5,POD1_RPOS
1194,298.5,POD2_RPOS
1194,298.5,POD3_RPOS
1205,301.25,POD0_RNEG
1205,301.25,POD1_RNEG
1205,301.25,POD2_RNEG
1205,301.25,POD3_RNEG
1209,302.25,POD0_RNEG
1209,302.25,POD1_RNEG
1209,302.25,POD2_RNEG
1209,302.25,POD3_RNEG
1214,303.5,POD0_RNEG
1214,303.5,POD1_RNEG
1214,303.5,POD2_RNEG
1214,303.5,POD3_RNEG
1215,303.75,POD0_RNEG
1215,303.75,POD1_RNEG
1215,303.75,POD2_RNEG
1215,303.75,POD3_RNEG
1222,305.5,POD0_RPOS
1222,305.5,POD1_RPOS
1222,305.5,POD2_RPOS
1222,305.5,POD3_RPOS
1226,306.5,POD0_RPOS
1226,306.5,POD1_RPOS
1226,306.5,POD2_RPOS
1226,306.5,POD3_RPOS
1230,307.5,POD0_RPOS
1230,307.5,POD1_RPOS
1230,307.5,POD2_RPOS
1230,307.5,POD3_RPOS
1242,310.5,POD0_RNEG
1242,310.5,POD1_RNEG
1242,310.5,POD2_RNEG
1242,310.5,POD3_RNEG
1246,311.5,POD0_RNEG
1246,311.5,POD1_RNEG
1246,311.5,POD2_RNEG
1246,311.5,POD3_RNEG
1252,313.0,POD0_RNEG
1252,313.0,POD1_RNEG
1252,313.0,POD2_RNEG
1252,313.0,POD3_RNEG
1259,314.75,POD0_RPOS
1259,314.75,POD1_RPOS
1259,314.75,POD2_RPOS
1259,314.75,POD3_RPOS
1263,315.75,POD0_RPOS
1263,315.75,POD1_RPOS
1263,315.75,POD2_RPOS
1263,315.75,POD3_RPOS
1268,317.0,POD0_RPOS
1268,317.0,POD1_RPOS
1268,317.0,POD2_RPOS
1268,317.0,POD3_RPOS
1279,319.75,POD0_RNEG
1279,319.75,POD1_RNEG
1279,319.75,POD2_RNEG
1279,319.75,POD3_RNEG
1283,320.75,POD0_RNEG
1283,320.75,POD1_RNEG
1283,320.75,POD2_RNEG
1283,320.75,POD3_RNEG
1289,322.25,POD0_RNEG
1289,322.25,POD1_RNEG
1289,322.25,POD2_RNEG
1289,322.25,POD3_RNEG
